file_path,label
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1617.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1620.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1615.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1631.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1624.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1627.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1639.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1609.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1622.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1638.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1646.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1675.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1640.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1650.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1656.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1658.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1649 (1).tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1652.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1661.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1641.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1649.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1643.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1654.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1647.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1655.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1648.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1645.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1635.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1659.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1660.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1657.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1653.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1642.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1651.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1644.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1669.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1672.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1671.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1680.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1676.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1664.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1665.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1673.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1667.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1679.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1662.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1668.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1678.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1670.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1663.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1677.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1674.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1666.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1696.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1687.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1686.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1710.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1685.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1681.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1689.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1693.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1704.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1713.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1698.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1695.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1682.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1694.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1700.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1702.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1707.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1683.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1705.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1706.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1692.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1708.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1703.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1701.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1697.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1690.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1688.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1684.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1711.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1699.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1691.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1714.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1709.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1721.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1724.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1720.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1727.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1719.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1730.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1723.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1728.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1737.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1718.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1725.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1712.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1722.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1715.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1729.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1716.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1726.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1717.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1738.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1739.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1740.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1761.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1732.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1762.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1747.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1741.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1736.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1745.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1731.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1734.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1756.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1735.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1748.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1759.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1753.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1750.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1744.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1733.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1758.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1746.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1742.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1757.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1743.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1749.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1751.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1792.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1777.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1768.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1765.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1754.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1769.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1783.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1752.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1760.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1764.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1782.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1766.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1787.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1778.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1770.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1763.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1775.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1767.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1773.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1755.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1793.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1779.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1788.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1801.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1810.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1774.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1776.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1781.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1784.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1780.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1796.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1772.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1791.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1789.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1794.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1790.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1786.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1808.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1795.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1785.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1798.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1771.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1800.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1797.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1799.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1811.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1812.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1828.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1826.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1809.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1827.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1817.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1823.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1806.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1818.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1825.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1804.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1819.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1807.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1816.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1820.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1821.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1803.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1822.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1824.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1805.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1802.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1814.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1815.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1813.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1838.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1834.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1845.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1835.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1840.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1837.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1846.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1832.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1852.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1847.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1829.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1844.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1842.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1833.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1859.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1853.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1830.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1831.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1851.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1849.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1843.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1836.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1841.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1848.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1850.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1839.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1867.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1862.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1872.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1871.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1868.tiff,Lymphocyte (typical)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/LYT/LYT_1860.tiff,Lymphocyte (typical)
